Age,MP,Min,CrdY,CrdR,PKatt,Gls,Ast,PK,Pos_encoded,Comp_encoded
32.0,17,1312,0.21,0.0,0.0,0.0,0.0,0.0,0,4
27.0,17,1180,0.23,0.0,0.0,0.0,0.0,0.0,2,1
26.0,10,716,0.13,0.0,0.0,0.0,0.0,0.0,0,3
26.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0,2
29.0,20,1527,0.12,0.0,0.06,1.0,1.0,0.0,7,4
20.0,3,63,0.0,0.0,0.0,0.0,0.0,0.0,0,0
35.0,11,259,0.34,0.0,0.0,0.0,0.0,0.0,2,0
30.0,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25.0,11,731,0.12,0.0,0.0,1.0,0.0,0.0,3,3
24.0,17,1151,0.16,0.0,0.0,1.0,1.0,0.0,7,2
25.0,9,377,0.24,0.0,0.0,1.0,1.0,0.0,7,4
23.0,18,1383,0.26,0.06,0.0,1.0,1.0,0.0,7,2
21.0,3,24,3.33,0.0,0.0,0.0,0.0,0.0,5,2
19.0,3,200,0.0,0.0,0.0,0.0,0.0,0.0,0,2
20.0,20,914,0.29,0.0,0.0,0.0,0.0,0.0,8,1
22.0,16,520,0.17,0.0,0.0,0.0,0.0,0.0,5,4
22.0,19,1150,0.16,0.0,0.0,0.0,0.0,0.0,0,4
19.0,7,68,0.0,0.0,0.0,0.0,0.0,0.0,5,2
22.0,20,1431,0.06,0.0,0.0,1.0,0.0,0.0,3,1
20.0,5,74,0.0,0.0,0.0,0.0,0.0,0.0,5,3
29.0,14,730,0.49,0.0,0.0,1.0,1.0,0.0,7,0
31.0,18,1455,0.25,0.06,0.0,0.0,0.0,0.0,5,1
21.0,14,208,0.87,0.0,0.0,1.0,0.0,0.0,3,4
28.0,17,1274,0.21,0.07,0.0,0.0,0.0,0.0,0,3
28.0,2,136,0.0,0.0,0.0,0.0,0.0,0.0,1,0
35.0,20,1613,0.17,0.06,0.0,0.0,0.0,0.0,2,4
20.0,2,25,0.0,0.0,0.0,1.0,0.0,0.0,3,3
26.0,5,77,0.0,0.0,0.0,0.0,0.0,0.0,4,3
31.0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,9,1
35.0,16,820,0.77,0.0,0.0,0.0,0.0,0.0,8,2
34.0,15,1174,0.08,0.0,0.0,1.0,1.0,0.0,7,1
29.0,21,1327,0.27,0.0,0.07,0.0,0.0,0.0,9,4
35.0,15,1094,0.0,0.0,0.0,1.0,0.0,0.0,3,4
35.0,7,587,0.15,0.0,0.0,0.0,0.0,0.0,5,4
22.0,20,1463,0.12,0.0,0.0,1.0,1.0,0.0,7,2
22.0,4,167,0.0,0.0,0.0,0.0,0.0,0.0,0,4
17.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,9,4
29.0,14,1057,0.17,0.17,0.0,0.0,0.0,0.0,0,1
25.0,10,233,0.0,0.0,0.0,0.0,0.0,0.0,5,2
25.0,1,53,1.67,0.0,0.0,1.0,1.0,0.0,7,0
26.0,1,11,0.0,0.0,0.0,1.0,0.0,0.0,3,2
24.0,20,1759,0.1,0.0,0.0,0.0,0.0,0.0,0,4
29.0,2,179,0.0,0.0,0.0,0.0,0.0,0.0,0,3
26.0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,9,1
26.0,8,127,0.0,0.0,0.0,0.0,0.0,0.0,9,1
21.0,3,261,0.69,0.0,0.0,1.0,1.0,0.0,7,1
21.0,10,527,1.02,0.17,0.0,0.0,0.0,0.0,0,1
29.0,18,969,0.09,0.0,0.0,0.0,0.0,0.0,2,1
31.0,15,1076,0.25,0.0,0.0,0.0,0.0,0.0,0,1
20.0,11,337,0.0,0.0,0.0,0.0,0.0,0.0,9,3
30.0,18,1346,0.27,0.07,0.0,1.0,1.0,0.0,7,1
24.0,15,1315,0.27,0.0,0.0,0.0,0.0,0.0,0,4
30.0,17,1230,0.36,0.07,0.0,1.0,1.0,0.0,7,3
30.0,1,8,0.0,0.0,0.0,1.0,1.0,0.0,7,1
25.0,17,1185,0.23,0.0,0.0,0.0,0.0,0.0,0,3
27.0,21,1821,0.1,0.0,0.0,0.0,0.0,0.0,0,3
33.0,14,683,0.13,0.0,0.0,1.0,1.0,0.0,7,4
24.0,20,1508,0.36,0.0,0.06,1.0,0.0,0.0,3,1
28.0,19,1469,0.12,0.0,0.0,0.0,0.0,0.0,0,2
28.0,16,960,0.47,0.0,0.0,1.0,0.0,0.0,3,1
28.0,15,1020,0.27,0.0,0.0,0.0,0.0,0.0,0,3
25.0,3,56,1.67,0.0,0.0,1.0,1.0,0.0,7,4
28.0,20,1396,0.26,0.0,0.0,1.0,1.0,0.0,7,4
28.0,19,1710,0.32,0.0,0.0,0.0,0.0,0.0,0,1
20.0,10,547,0.0,0.0,0.0,0.0,0.0,0.0,5,2
25.0,16,1385,0.52,0.06,0.0,0.0,0.0,0.0,0,2
35.0,14,945,0.38,0.0,0.29,1.0,0.0,0.0,3,1
26.0,13,566,0.32,0.0,0.0,1.0,1.0,0.0,7,1
30.0,15,1033,0.61,0.09,0.0,0.0,0.0,0.0,0,4
28.0,18,929,0.1,0.0,0.0,1.0,0.0,0.0,3,4
21.0,12,312,0.0,0.0,0.0,1.0,0.0,0.0,3,4
25.0,15,992,0.45,0.0,0.0,0.0,0.0,0.0,0,4
27.0,10,737,0.24,0.0,0.0,0.0,0.0,0.0,0,2
28.0,19,1315,0.0,0.07,0.0,1.0,1.0,0.0,7,1
19.0,5,131,0.67,0.0,0.0,0.0,0.0,0.0,5,3
25.0,6,486,0.0,0.0,0.0,0.0,0.0,0.0,0,0
24.0,6,321,0.28,0.0,0.0,1.0,1.0,0.0,7,2
17.0,5,213,0.42,0.0,0.0,0.0,0.0,0.0,0,2
20.0,20,1366,0.13,0.0,0.0,0.0,0.0,0.0,5,2
28.0,4,12,0.0,10.0,0.0,1.0,1.0,0.0,7,3
23.0,12,971,0.28,0.0,0.0,0.0,0.0,0.0,0,3
28.0,4,110,0.83,0.0,0.0,0.0,0.0,0.0,2,3
32.0,4,79,0.0,0.0,0.0,0.0,0.0,0.0,0,0
34.0,6,254,0.36,0.0,0.0,0.0,0.0,0.0,5,2
28.0,18,1575,0.29,0.0,0.0,0.0,0.0,0.0,0,2
31.0,20,1353,0.13,0.0,0.0,1.0,1.0,0.0,7,2
24.0,7,95,0.91,0.0,0.0,0.0,0.0,0.0,4,1
19.0,19,695,0.26,0.0,0.0,0.0,0.0,0.0,9,2
28.0,4,156,0.59,0.0,0.0,0.0,0.0,0.0,0,2
17.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0
25.0,7,241,0.37,0.0,0.0,0.0,0.0,0.0,1,4
26.0,11,450,0.2,0.0,0.0,0.0,0.0,0.0,2,3
33.0,8,595,0.3,0.0,0.0,0.0,0.0,0.0,0,4
25.0,19,1592,0.06,0.0,0.0,1.0,1.0,0.0,7,2
21.0,19,1281,0.21,0.0,0.0,1.0,1.0,0.0,7,2
26.0,10,723,0.25,0.0,0.0,0.0,0.0,0.0,0,1
27.0,19,1036,0.09,0.0,0.0,0.0,0.0,0.0,9,3
19.0,8,202,0.0,0.0,0.0,0.0,0.0,0.0,9,3
23.0,19,1008,0.09,0.0,0.0,0.0,0.0,0.0,5,1
22.0,1,27,0.0,0.0,0.0,1.0,0.0,0.0,3,0
22.0,11,851,0.32,0.0,0.0,0.0,0.0,0.0,0,1
30.0,1,45,0.0,0.0,0.0,1.0,1.0,0.0,7,0
21.0,8,279,0.0,0.0,0.0,0.0,0.0,0.0,8,2
37.0,18,464,0.0,0.0,0.38,1.0,0.0,0.0,3,4
19.0,3,51,0.0,0.0,0.0,0.0,0.0,0.0,1,4
28.0,18,919,0.39,0.0,0.0,0.0,0.0,0.0,8,1
20.0,2,36,0.0,0.0,0.0,0.0,0.0,0.0,0,2
28.0,19,1245,0.14,0.0,0.0,0.0,0.0,0.0,2,4
18.0,1,8,0.0,0.0,0.0,1.0,1.0,0.0,7,3
24.0,2,64,0.0,0.0,0.0,1.0,0.0,0.0,3,2
24.0,13,448,0.0,0.0,0.0,0.0,0.0,0.0,9,2
30.0,19,1432,0.06,0.0,0.0,0.0,0.0,0.0,0,2
30.0,15,1172,0.08,0.0,0.0,0.0,0.0,0.0,2,1
31.0,16,1206,0.15,0.0,0.0,0.0,0.0,0.0,0,3
29.0,19,1700,0.05,0.0,0.0,0.0,0.0,0.0,0,3
26.0,14,292,0.0,0.0,0.0,0.0,0.0,0.0,1,2
30.0,7,586,0.0,0.0,0.0,0.0,0.0,0.0,0,2
33.0,8,281,0.0,0.0,0.0,1.0,1.0,0.0,7,3
34.0,13,857,0.0,0.0,0.0,0.0,0.0,0.0,0,3
22.0,3,66,0.0,0.0,0.0,0.0,0.0,0.0,2,0
23.0,9,536,0.17,0.0,0.0,1.0,1.0,0.0,7,1
22.0,2,6,0.0,0.0,0.0,1.0,0.0,0.0,3,1
30.0,16,1384,0.32,0.0,0.0,0.0,0.0,0.0,0,4
21.0,17,1472,0.12,0.06,0.0,0.0,0.0,0.0,0,3
20.0,20,987,0.36,0.0,0.09,1.0,0.0,0.0,3,4
23.0,15,481,0.19,0.0,0.0,1.0,1.0,0.0,7,4
19.0,7,463,0.0,0.0,0.0,0.0,0.0,0.0,0,3
26.0,14,749,0.24,0.12,0.0,0.0,0.0,0.0,5,0
25.0,17,1337,0.27,0.07,0.0,0.0,0.0,0.0,0,1
26.0,18,1116,0.16,0.0,0.0,1.0,1.0,0.0,7,1
24.0,12,826,0.0,0.0,0.0,0.0,0.0,0.0,0,2
28.0,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0,4
26.0,19,1486,0.12,0.0,0.0,1.0,1.0,0.0,7,3
31.0,12,957,0.38,0.0,0.0,0.0,0.0,0.0,0,3
31.0,13,1106,0.16,0.0,0.0,0.0,0.0,0.0,0,3
23.0,17,1285,0.35,0.0,0.0,0.0,0.0,0.0,0,1
19.0,8,619,0.43,0.0,0.0,0.0,0.0,0.0,0,4
31.0,15,713,0.25,0.0,0.0,1.0,1.0,0.0,7,1
32.0,18,525,0.34,0.0,0.0,0.0,0.0,0.0,2,2
26.0,5,91,0.0,0.0,0.0,1.0,0.0,0.0,3,3
30.0,1,62,0.0,0.0,0.0,1.0,0.0,0.0,3,1
27.0,19,821,0.22,0.0,0.0,0.0,0.0,0.0,9,1
28.0,17,436,0.21,0.0,0.0,1.0,0.0,0.0,3,4
23.0,16,1382,0.19,0.0,0.0,0.0,0.0,0.0,0,1
22.0,1,6,0.0,0.0,0.0,1.0,1.0,0.0,7,4
29.0,11,609,0.0,0.0,0.0,0.0,0.0,0.0,0,0
22.0,20,1231,0.07,0.0,0.0,0.0,0.0,0.0,9,2
34.0,10,644,0.28,0.14,0.0,1.0,0.0,0.0,3,3
34.0,17,1478,0.3,0.0,0.0,0.0,0.0,0.0,0,1
21.0,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0,2
32.0,19,1151,0.31,0.08,0.0,0.0,0.0,0.0,5,2
22.0,17,1147,0.24,0.0,0.0,1.0,1.0,0.0,7,1
30.0,16,1291,0.28,0.0,0.0,0.0,0.0,0.0,0,3
26.0,19,1572,0.34,0.0,0.0,1.0,1.0,0.0,7,4
21.0,2,35,0.0,0.0,0.0,0.0,0.0,0.0,1,0
36.0,14,982,0.0,0.0,0.0,1.0,1.0,0.0,7,2
30.0,18,712,0.38,0.0,0.0,0.0,0.0,0.0,9,3
20.0,14,684,0.13,0.0,0.0,0.0,0.0,0.0,2,1
22.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,9,3
24.0,17,1277,0.21,0.0,0.0,0.0,0.0,0.0,0,2
33.0,18,1533,0.12,0.0,0.0,0.0,0.0,0.0,0,3
27.0,22,1839,0.2,0.0,0.0,1.0,1.0,0.0,7,4
27.0,2,49,0.0,0.0,0.0,0.0,0.0,0.0,9,4
30.0,16,1263,0.29,0.0,0.0,0.0,0.0,0.0,0,1
22.0,5,174,0.0,0.0,0.0,1.0,0.0,0.0,3,1
34.0,16,1059,0.25,0.08,0.0,0.0,0.0,0.0,1,4
24.0,20,1345,0.13,0.0,0.0,0.0,0.0,0.0,0,3
23.0,6,356,0.25,0.0,0.0,0.0,0.0,0.0,0,1
26.0,5,220,0.0,0.0,0.0,0.0,0.0,0.0,0,1
23.0,1,45,0.0,0.0,0.0,1.0,1.0,0.0,7,4
23.0,5,250,0.0,0.0,0.0,1.0,0.0,0.0,3,3
23.0,11,377,0.48,0.0,0.0,0.0,0.0,0.0,5,1
27.0,2,43,2.0,0.0,0.0,1.0,1.0,0.0,7,1
31.0,8,290,0.63,0.0,0.0,0.0,0.0,0.0,1,4
34.0,4,107,0.83,0.0,0.0,0.0,0.0,0.0,0,4
18.0,5,316,0.0,0.0,0.0,1.0,0.0,0.0,3,4
34.0,7,338,0.53,0.0,0.0,0.0,0.0,0.0,0,2
30.0,13,541,0.33,0.0,0.0,1.0,0.0,0.0,3,0
24.0,12,560,0.16,0.0,0.0,0.0,0.0,0.0,0,2
27.0,5,198,0.0,0.0,0.0,1.0,1.0,0.0,7,0
24.0,17,706,0.26,0.0,0.0,1.0,0.0,0.0,3,3
22.0,21,1208,0.3,0.0,0.0,1.0,0.0,0.0,3,2
23.0,15,1268,0.35,0.0,0.0,0.0,0.0,0.0,0,3
18.0,5,143,0.0,0.0,0.0,1.0,1.0,0.0,7,0
22.0,11,285,0.63,0.0,0.0,0.0,0.0,0.0,9,3
21.0,13,1031,0.35,0.0,0.0,0.0,0.0,0.0,0,4
21.0,2,91,0.0,0.0,0.0,0.0,0.0,0.0,0,2
21.0,2,91,1.0,0.0,0.0,1.0,1.0,0.0,7,3
31.0,21,1813,0.15,0.0,0.0,0.0,0.0,0.0,0,4
26.0,1,12,0.0,0.0,0.0,1.0,0.0,0.0,3,3
26.0,10,479,0.0,0.0,0.19,1.0,0.0,0.0,3,1
24.0,22,1980,0.23,0.0,0.0,0.0,0.0,0.0,0,2
39.0,22,1980,0.18,0.0,0.0,0.0,0.0,0.0,0,2
21.0,7,181,0.5,0.0,0.0,0.0,0.0,0.0,0,0
29.0,20,1773,0.1,0.0,0.0,1.0,1.0,0.0,7,1
23.0,12,901,0.1,0.0,0.0,0.0,0.0,0.0,0,2
32.0,3,31,0.0,0.0,0.0,1.0,1.0,0.0,7,0
33.0,16,993,0.18,0.0,0.0,0.0,0.0,0.0,0,4
24.0,22,999,0.09,0.0,0.0,1.0,1.0,0.0,7,3
23.0,21,1759,0.15,0.0,0.15,1.0,0.0,0.0,3,2
22.0,17,1398,0.0,0.0,0.0,0.0,0.0,0.0,0,0
29.0,20,1441,0.13,0.0,0.0,0.0,0.0,0.0,0,3
24.0,10,413,0.43,0.0,0.0,1.0,1.0,0.0,7,3
27.0,11,745,0.6,0.12,0.0,0.0,0.0,0.0,0,4
32.0,8,720,0.25,0.0,0.0,0.0,0.0,0.0,0,3
32.0,2,180,0.5,0.0,0.0,0.0,0.0,0.0,0,3
31.0,20,1599,0.06,0.0,0.0,1.0,1.0,0.0,7,3
21.0,18,702,0.26,0.0,0.0,0.0,0.0,0.0,9,4
24.0,1,33,0.0,0.0,0.0,1.0,0.0,0.0,3,4
28.0,15,875,0.21,0.0,0.0,1.0,1.0,0.0,7,1
30.0,10,603,0.0,0.0,0.0,0.0,0.0,0.0,0,4
34.0,9,518,0.17,0.0,0.0,0.0,0.0,0.0,0,4
24.0,8,706,0.13,0.0,0.0,0.0,0.0,0.0,0,2
20.0,11,805,0.34,0.0,0.0,0.0,0.0,0.0,0,4
31.0,10,403,0.44,0.0,0.0,1.0,0.0,0.0,3,4
19.0,1,3,0.0,0.0,0.0,1.0,1.0,0.0,7,4
31.0,18,1199,0.38,0.0,0.0,1.0,1.0,0.0,7,2
26.0,12,610,0.29,0.0,0.44,0.0,0.0,0.0,5,2
22.0,1,5,0.0,0.0,0.0,1.0,1.0,0.0,7,1
30.0,12,709,0.25,0.0,0.0,0.0,0.0,0.0,0,2
31.0,8,309,0.88,0.0,0.0,1.0,1.0,0.0,7,1
31.0,2,141,0.0,0.0,0.0,1.0,1.0,0.0,7,0
20.0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,5,2
21.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0,1
31.0,14,781,0.0,0.0,0.34,1.0,0.0,0.0,3,2
31.0,2,29,0.0,0.0,0.0,1.0,0.0,0.0,3,2
19.0,11,123,0.0,0.0,0.0,0.0,0.0,0.0,5,2
26.0,15,611,0.15,0.0,0.0,0.0,0.0,0.0,5,2
25.0,18,1100,0.33,0.0,0.0,1.0,0.0,0.0,3,1
26.0,6,110,0.0,0.0,0.0,0.0,0.0,0.0,5,3
26.0,1,12,0.0,0.0,0.0,1.0,0.0,0.0,3,2
24.0,18,1228,0.29,0.0,0.0,0.0,0.0,0.0,0,4
29.0,17,904,0.2,0.0,0.0,1.0,1.0,0.0,7,0
24.0,19,1502,0.3,0.0,0.06,0.0,0.0,0.0,5,0
31.0,3,22,0.0,0.0,0.0,1.0,1.0,0.0,7,4
21.0,4,322,0.28,0.0,0.0,0.0,0.0,0.0,0,0
27.0,22,1925,0.19,0.0,0.19,1.0,1.0,0.0,7,2
27.0,12,341,0.0,0.0,0.0,1.0,1.0,0.0,7,3
27.0,4,214,0.0,0.0,0.0,1.0,1.0,0.0,7,3
25.0,11,408,0.44,0.0,0.0,1.0,0.0,0.0,3,3
25.0,16,1170,0.23,0.0,0.0,0.0,0.0,0.0,0,4
25.0,3,136,0.67,0.0,0.0,0.0,0.0,0.0,2,4
31.0,1,34,0.0,0.0,0.0,0.0,0.0,0.0,0,4
23.0,1,8,0.0,0.0,0.0,1.0,1.0,0.0,7,3
27.0,15,1203,0.15,0.07,0.0,0.0,0.0,0.0,0,2
28.0,18,1204,0.15,0.0,0.07,1.0,0.0,0.0,3,4
22.0,8,329,0.0,0.0,0.0,0.0,0.0,0.0,0,4
31.0,10,456,0.39,0.0,0.0,1.0,0.0,0.0,3,4
28.0,16,1211,0.07,0.0,0.0,1.0,0.0,0.0,3,4
24.0,20,1538,0.12,0.0,0.0,1.0,1.0,0.0,7,3
34.0,2,28,0.0,0.0,0.0,0.0,0.0,0.0,5,4
28.0,22,1129,0.24,0.0,0.0,0.0,0.0,0.0,5,4
29.0,21,1878,0.1,0.0,0.0,0.0,0.0,0.0,0,4
34.0,12,608,0.0,0.15,0.15,1.0,0.0,0.0,3,4
26.0,20,1465,0.06,0.0,0.0,1.0,0.0,0.0,3,4
23.0,20,1654,0.11,0.0,0.05,1.0,0.0,0.0,3,0
26.0,14,1151,0.47,0.08,0.0,0.0,0.0,0.0,0,1
22.0,21,1743,0.21,0.0,0.0,0.0,0.0,0.0,0,2
19.0,3,131,0.67,0.0,0.0,0.0,0.0,0.0,0,2
26.0,5,436,0.42,0.0,0.0,0.0,0.0,0.0,2,0
21.0,2,34,0.0,0.0,0.0,0.0,0.0,0.0,0,2
27.0,22,1537,0.12,0.0,0.06,1.0,0.0,0.0,3,2
23.0,13,714,0.25,0.0,0.0,1.0,1.0,0.0,7,3
26.0,19,1526,0.29,0.06,0.0,0.0,0.0,0.0,0,2
22.0,2,66,0.0,0.0,0.0,0.0,0.0,0.0,8,1
19.0,16,821,0.11,0.0,0.0,1.0,1.0,0.0,7,2
22.0,17,993,0.0,0.0,0.0,0.0,0.0,0.0,0,2
24.0,19,821,0.11,0.0,0.0,1.0,0.0,0.0,3,2
24.0,3,42,2.0,0.0,0.0,1.0,1.0,0.0,7,1
25.0,13,874,0.0,0.0,0.0,0.0,0.0,0.0,0,3
23.0,19,1342,0.2,0.0,0.0,0.0,0.0,0.0,9,2
23.0,19,1036,0.17,0.0,0.0,1.0,1.0,0.0,7,4
26.0,8,613,0.29,0.0,0.0,1.0,0.0,0.0,3,3
18.0,1,10,0.0,0.0,0.0,1.0,0.0,0.0,3,0
22.0,10,194,0.45,0.0,0.0,0.0,0.0,0.0,5,2
22.0,2,94,0.0,0.0,0.0,0.0,0.0,0.0,5,2
29.0,22,1915,0.09,0.0,0.0,0.0,0.0,0.0,0,3
24.0,11,395,0.23,0.0,0.0,1.0,0.0,0.0,3,0
29.0,15,1111,0.16,0.0,0.0,0.0,0.0,0.0,0,3
25.0,21,1467,0.0,0.0,0.0,0.0,0.0,0.0,0,4
22.0,11,780,0.11,0.0,0.0,0.0,0.0,0.0,2,0
31.0,8,99,0.0,0.0,0.0,1.0,1.0,0.0,7,2
21.0,7,132,0.0,0.0,0.0,0.0,0.0,0.0,5,0
21.0,11,892,0.0,0.1,0.0,0.0,0.0,0.0,0,2
30.0,8,437,0.2,0.0,0.0,1.0,0.0,0.0,3,2
26.0,15,1146,0.08,0.0,0.0,0.0,0.0,0.0,0,3
22.0,15,889,0.1,0.0,0.0,0.0,0.0,0.0,9,2
22.0,1,65,0.0,0.0,0.0,1.0,1.0,0.0,7,2
24.0,23,1980,0.09,0.0,0.05,0.0,0.0,0.0,0,2
21.0,1,5,0.0,0.0,0.0,1.0,0.0,0.0,3,1
22.0,21,1735,0.31,0.0,0.0,0.0,0.0,0.0,0,2
31.0,18,1536,0.29,0.0,0.0,0.0,0.0,0.0,0,1
24.0,12,578,0.0,0.0,0.0,0.0,0.0,0.0,1,3
30.0,19,1521,0.12,0.0,0.0,0.0,0.0,0.0,0,4
28.0,21,1796,0.1,0.0,0.0,0.0,0.0,0.0,0,2
29.0,10,623,0.14,0.0,0.0,0.0,0.0,0.0,0,4
23.0,2,34,0.0,0.0,0.0,1.0,0.0,0.0,3,2
20.0,1,8,0.0,0.0,0.0,1.0,0.0,0.0,3,2
17.0,2,26,0.0,0.0,0.0,1.0,0.0,0.0,3,3
24.0,20,1484,0.12,0.0,0.0,0.0,0.0,0.0,5,0
24.0,17,1191,0.38,0.08,0.0,0.0,0.0,0.0,0,4
24.0,11,984,0.0,0.0,0.0,0.0,0.0,0.0,0,0
31.0,12,667,0.0,0.0,0.0,0.0,0.0,0.0,2,3
20.0,14,937,0.0,0.0,0.0,0.0,0.0,0.0,0,4
20.0,15,425,0.0,0.0,0.0,0.0,0.0,0.0,9,2
25.0,4,197,0.0,0.0,0.0,1.0,0.0,0.0,3,1
25.0,5,213,0.0,0.0,0.0,0.0,0.0,0.0,5,0
22.0,1,1,0.0,0.0,0.0,1.0,1.0,0.0,7,1
24.0,18,1336,0.41,0.0,0.0,1.0,1.0,0.0,7,4
22.0,3,150,0.0,0.59,0.0,0.0,0.0,0.0,0,1
33.0,4,212,0.42,0.0,0.0,0.0,0.0,0.0,0,4
18.0,3,58,0.0,0.0,0.0,0.0,0.0,0.0,2,2
25.0,4,80,1.11,0.0,0.0,1.0,1.0,0.0,7,0
25.0,21,1890,0.19,0.0,0.0,0.0,0.0,0.0,0,3
30.0,9,258,0.0,0.0,0.0,0.0,0.0,0.0,8,2
20.0,8,78,0.0,0.0,0.0,0.0,0.0,0.0,9,2
30.0,11,318,0.29,0.0,0.0,1.0,1.0,0.0,7,3
23.0,20,1647,0.38,0.0,0.0,1.0,1.0,0.0,7,3
20.0,5,56,0.0,0.0,0.0,0.0,0.0,0.0,5,2
17.0,16,699,0.38,0.0,0.0,0.0,0.0,0.0,9,2
20.0,1,8,0.0,0.0,0.0,1.0,0.0,0.0,3,2
19.0,13,1021,0.27,0.0,0.0,0.0,0.0,0.0,0,2
19.0,19,891,0.0,0.0,0.1,1.0,1.0,0.0,7,2
26.0,18,1479,0.12,0.06,0.0,0.0,0.0,0.0,1,2
24.0,10,310,0.0,0.0,0.0,1.0,1.0,0.0,7,3
21.0,1,69,0.0,0.0,0.0,0.0,0.0,0.0,0,3
20.0,5,327,0.28,0.0,0.0,1.0,0.0,0.0,3,0
32.0,16,835,0.22,0.11,0.0,0.0,0.0,0.0,9,0
27.0,19,1665,0.38,0.0,0.0,0.0,0.0,0.0,0,1
28.0,20,1661,0.05,0.0,0.05,1.0,0.0,0.0,3,0
28.0,2,123,0.71,0.0,0.0,1.0,1.0,0.0,7,4
28.0,13,689,0.52,0.0,0.0,1.0,1.0,0.0,7,0
31.0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,4,3
36.0,10,108,0.83,0.0,0.0,0.0,0.0,0.0,5,2
26.0,18,1195,0.23,0.0,0.0,0.0,0.0,0.0,0,4
29.0,13,537,0.17,0.0,0.0,1.0,1.0,0.0,7,4
31.0,21,1889,0.1,0.0,0.0,0.0,0.0,0.0,0,3
19.0,1,9,0.0,0.0,0.0,1.0,0.0,0.0,3,3
22.0,4,36,0.0,0.0,0.0,0.0,0.0,0.0,8,1
23.0,15,541,0.33,0.0,0.0,0.0,0.0,0.0,5,1
25.0,19,1390,0.06,0.0,0.0,0.0,0.0,0.0,0,2
29.0,16,1179,0.23,0.0,0.15,0.0,0.0,0.0,9,4
36.0,21,1298,0.21,0.0,0.0,1.0,0.0,0.0,3,4
19.0,3,34,0.0,0.0,0.0,0.0,0.0,0.0,9,3
20.0,5,45,2.0,0.0,0.0,0.0,0.0,0.0,0,4
23.0,18,908,0.3,0.0,0.0,0.0,0.0,0.0,0,4
27.0,13,823,0.0,0.0,0.0,0.0,0.0,0.0,0,4
23.0,19,1080,0.17,0.0,0.0,0.0,0.0,0.0,9,4
25.0,20,1093,0.25,0.0,0.0,0.0,0.0,0.0,5,3
20.0,15,541,0.0,0.0,0.0,0.0,0.0,0.0,5,3
26.0,19,1397,0.26,0.0,0.0,1.0,1.0,0.0,7,0
20.0,10,241,0.37,0.0,0.0,0.0,0.0,0.0,9,0
30.0,16,628,0.57,0.0,0.0,1.0,1.0,0.0,7,1
27.0,16,622,0.43,0.0,0.0,0.0,0.0,0.0,0,4
27.0,1,61,0.0,0.0,0.0,0.0,0.0,0.0,0,0
25.0,15,790,0.0,0.0,0.0,0.0,0.0,0.0,5,0
33.0,15,586,0.62,0.15,0.0,1.0,1.0,0.0,7,4
20.0,16,742,0.0,0.0,0.0,1.0,0.0,0.0,3,2
20.0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,5,4
20.0,13,397,0.0,0.0,0.0,1.0,0.0,0.0,3,3
27.0,2,71,0.0,0.0,0.0,0.0,0.0,0.0,9,2
20.0,11,171,1.58,0.0,0.0,0.0,0.0,0.0,8,4
19.0,20,1131,0.08,0.0,0.0,0.0,0.0,0.0,9,3
23.0,20,824,0.11,0.0,0.11,0.0,0.0,0.0,5,4
30.0,5,113,0.0,0.0,0.0,1.0,1.0,0.0,7,3
28.0,16,1028,0.35,0.09,0.0,0.0,0.0,0.0,0,1
26.0,17,1485,0.0,0.0,0.0,0.0,0.0,0.0,0,0
29.0,20,1715,0.26,0.05,0.0,0.0,0.0,0.0,0,1
20.0,19,1540,0.29,0.06,0.0,1.0,0.0,0.0,3,2
28.0,20,1400,0.19,0.0,0.0,0.0,0.0,0.0,9,3
30.0,16,786,0.57,0.11,0.0,0.0,0.0,0.0,5,1
30.0,1,35,0.0,0.0,0.0,1.0,0.0,0.0,3,1
25.0,23,1542,0.12,0.0,0.06,1.0,0.0,0.0,3,2
24.0,18,1196,0.08,0.08,0.0,0.0,0.0,0.0,0,3
25.0,17,741,0.12,0.0,0.0,1.0,0.0,0.0,3,1
30.0,19,1662,0.0,0.0,0.0,1.0,1.0,0.0,7,0
19.0,5,421,0.43,0.0,0.0,1.0,1.0,0.0,7,0
30.0,19,1489,0.18,0.0,0.0,1.0,1.0,0.0,7,3
25.0,14,1221,0.15,0.0,0.0,0.0,0.0,0.0,0,4
29.0,9,555,0.0,0.16,0.0,1.0,1.0,0.0,7,4
29.0,3,210,0.43,0.0,0.0,1.0,1.0,0.0,7,1
33.0,10,767,0.24,0.0,0.0,0.0,0.0,0.0,0,1
31.0,21,1772,0.25,0.0,0.0,0.0,0.0,0.0,0,1
